ID,Type,SubType,Price,NetHabitableSurface(msq),BedroomCount,Province,Locality,Region,PostCode,Floor,RegionCode,BuildingCondition,ConstructionYear,FacadeCount,HasBalcony,HasGarden,KitchenType,Status
10134896,APARTMENT,APARTMENT,585000.0,169.0,2.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,GOOD,2005.0,1.0,0.0,1.0,0,0
10134898,HOUSE,HOUSE,340000.0,262.0,3.0,Limburg,RIKSINGEN,Flanders,3700,2.0,FLANDERS,,1969.0,4.0,0.0,0.0,0,0
10134918,HOUSE,HOUSE,336000.0,206.0,3.0,West Flanders,Blankenberge,Flanders,8370,2.0,FLANDERS,TO_RENOVATE,1972.0,2.0,0.0,1.0,1,0
10134922,APARTMENT,APARTMENT,265000.0,80.0,2.0,Flemish Brabant,Strombeek-Bever,Flanders,1853,2.0,FLANDERS,TO_BE_DONE_UP,,1.0,0.0,0.0,1,0
10134923,APARTMENT,APARTMENT,250000.0,105.0,2.0,Walloon Brabant,Tubize,Wallonie,1480,4.0,WALLONIE,GOOD,2005.0,2.0,0.0,0.0,1,0
10134930,HOUSE,HOUSE,235000.0,153.0,3.0,East Flanders,Ninove,Flanders,9400,2.0,FLANDERS,TO_BE_DONE_UP,1949.0,3.0,0.0,1.0,2,0
10134945,HOUSE,TOWN_HOUSE,295000.0,108.0,3.0,Hainaut,Courcelles,Wallonie,6181,2.0,WALLONIE,AS_NEW,,4.0,0.0,0.0,1,0
10134954,HOUSE,HOUSE,459000.0,265.0,5.0,Antwerp,Lille,Flanders,2275,2.0,FLANDERS,GOOD,2009.0,2.0,0.0,1.0,1,0
10134960,HOUSE,HOUSE,369000.0,165.0,4.0,Liège,Stavelot,Wallonie,4970,2.0,WALLONIE,GOOD,2005.0,4.0,0.0,0.0,0,0
10134963,HOUSE,HOUSE,80000.0,41.0,1.0,Hainaut,Enghien,Wallonie,7850,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10134965,APARTMENT,APARTMENT,414500.0,113.0,2.0,East Flanders,Wemmel,Flanders,9660,1.0,FLANDERS,,,1.0,0.0,1.0,3,0
10134968,APARTMENT,APARTMENT,364500.0,109.0,2.0,East Flanders,Wemmel,Flanders,9660,1.0,FLANDERS,,,1.0,0.0,1.0,3,0
10134969,APARTMENT,APARTMENT,344500.0,105.0,2.0,East Flanders,Wemmel,Flanders,9660,1.0,FLANDERS,,,1.0,0.0,1.0,3,0
10134971,APARTMENT,APARTMENT,349500.0,104.0,2.0,East Flanders,Wemmel,Flanders,9660,1.0,FLANDERS,,,1.0,0.0,1.0,3,0
10134973,APARTMENT,APARTMENT,349500.0,104.0,2.0,East Flanders,Wemmel,Flanders,9660,1.0,FLANDERS,,,1.0,0.0,1.0,3,0
10134976,APARTMENT,GROUND_FLOOR,229000.0,76.0,2.0,Brussels,Ganshoren,Brussels,1083,2.0,BRUSSELS,JUST_RENOVATED,,2.0,0.0,0.0,3,0
10134977,HOUSE,HOUSE,399000.0,242.0,4.0,Hainaut,Charleroi,Wallonie,6000,2.0,WALLONIE,AS_NEW,,1.0,0.0,0.0,3,0
10134981,APARTMENT,APARTMENT,499000.0,138.0,2.0,Brussels,Woluwe-Saint-Lambert,Brussels,1200,3.0,BRUSSELS,,1995.0,2.0,0.0,0.0,1,0
10134982,APARTMENT,APARTMENT,275000.0,56.0,1.0,Brussels,Ixelles,Brussels,1050,1.0,BRUSSELS,,,1.0,0.0,0.0,0,0
10134983,APARTMENT,GROUND_FLOOR,260000.0,79.0,1.0,Antwerp,Berchem,Flanders,2600,2.0,FLANDERS,GOOD,,2.0,0.0,1.0,1,0
10134984,APARTMENT,APARTMENT,245000.0,84.0,2.0,Antwerp,Antwerpen,Flanders,2020,6.0,FLANDERS,GOOD,1957.0,2.0,0.0,0.0,0,0
10134986,HOUSE,HOUSE,299000.0,115.0,3.0,Walloon Brabant,Nivelles,Wallonie,1400,2.0,WALLONIE,GOOD,1970.0,3.0,0.0,1.0,0,0
10134987,APARTMENT,APARTMENT,223000.0,85.0,2.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,AS_NEW,,3.0,0.0,0.0,3,0
10134988,APARTMENT,APARTMENT,295000.0,127.0,2.0,East Flanders,Geraardsbergen,Flanders,9500,3.0,FLANDERS,AS_NEW,,3.0,0.0,0.0,3,0
10134989,APARTMENT,APARTMENT,211000.0,81.0,1.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,AS_NEW,,3.0,0.0,0.0,3,0
10134990,APARTMENT,APARTMENT,198000.0,89.0,1.0,East Flanders,Geraardsbergen,Flanders,9500,1.0,FLANDERS,AS_NEW,,3.0,0.0,0.0,3,0
10134992,HOUSE,HOUSE,225500.0,120.0,3.0,Luxembourg,Vielsalm,Wallonie,6690,2.0,WALLONIE,,,4.0,0.0,0.0,0,0
10134996,HOUSE,HOUSE,125000.0,112.0,2.0,Flemish Brabant,Aarschot,Flanders,3200,2.0,FLANDERS,TO_BE_DONE_UP,,2.0,0.0,0.0,0,0
10134997,HOUSE,HOUSE,135000.0,163.0,3.0,Flemish Brabant,Hoegaarden,Flanders,3320,2.0,FLANDERS,,1954.0,3.0,0.0,0.0,0,0
10135000,HOUSE,HOUSE,280000.0,214.0,3.0,Flemish Brabant,Rotselaar,Flanders,3110,2.0,FLANDERS,TO_RENOVATE,1967.0,4.0,0.0,0.0,0,0
10135002,HOUSE,HOUSE,304000.0,204.0,4.0,Flemish Brabant,Kampenhout,Flanders,1910,2.0,FLANDERS,,1947.0,4.0,0.0,0.0,0,0
10135007,APARTMENT,GROUND_FLOOR,135000.0,65.0,1.0,East Flanders,Dendermonde,Flanders,9200,2.0,FLANDERS,GOOD,2003.0,2.0,0.0,0.0,0,0
10135009,HOUSE,VILLA,335000.0,275.0,4.0,East Flanders,Denderwindeke,Flanders,9400,2.0,FLANDERS,TO_RENOVATE,,4.0,0.0,0.0,2,0
10135011,APARTMENT,APARTMENT,293000.0,73.0,1.0,Brussels,Brussels City,Brussels,1000,2.0,BRUSSELS,AS_NEW,2025.0,4.0,0.0,0.0,3,1
10135012,APARTMENT,APARTMENT,339000.0,80.0,1.0,Brussels,Brussels City,Brussels,1000,2.0,BRUSSELS,AS_NEW,2025.0,4.0,0.0,0.0,3,1
10135013,APARTMENT,LOFT,355000.0,150.0,1.0,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1600,1.0,FLANDERS,AS_NEW,1900.0,2.0,0.0,0.0,3,0
10135016,APARTMENT,APARTMENT,239000.0,88.0,2.0,Antwerp,Wilrijk,Flanders,2610,7.0,FLANDERS,GOOD,1967.0,2.0,0.0,0.0,1,0
10135017,APARTMENT,APARTMENT,199000.0,85.0,2.0,Antwerp,Hoboken,Flanders,2660,2.0,FLANDERS,GOOD,1994.0,4.0,0.0,0.0,1,0
10135019,APARTMENT,DUPLEX,330000.0,112.0,2.0,West Flanders,Brugge,Flanders,8000,1.0,FLANDERS,GOOD,,2.0,0.0,0.0,1,0
10135023,HOUSE,HOUSE,270000.0,266.0,4.0,West Flanders,Houtem,Flanders,8630,2.0,FLANDERS,TO_RENOVATE,1978.0,3.0,0.0,0.0,1,0
10135026,HOUSE,HOUSE,185000.0,158.0,3.0,West Flanders,Staden,Flanders,8840,2.0,FLANDERS,GOOD,1930.0,2.0,0.0,0.0,1,0
10135027,HOUSE,HOUSE,545000.0,250.0,3.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,GOOD,1994.0,4.0,0.0,0.0,0,0
10135029,HOUSE,MANSION,249000.0,165.0,3.0,West Flanders,Ieper,Flanders,8900,2.0,FLANDERS,GOOD,1930.0,2.0,0.0,1.0,1,0
10135030,HOUSE,HOUSE,188000.0,86.0,2.0,West Flanders,Poperinge,Flanders,8970,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,1,0
10135032,HOUSE,HOUSE,375000.0,142.0,4.0,East Flanders,Sint-Denijs-Westrem,Flanders,9051,2.0,FLANDERS,GOOD,1937.0,2.0,0.0,0.0,1,0
10135034,HOUSE,HOUSE,490000.0,180.0,4.0,Brussels,Auderghem,Brussels,1160,2.0,BRUSSELS,GOOD,1954.0,2.0,0.0,1.0,3,0
10135035,APARTMENT,APARTMENT,235000.0,130.0,2.0,Luxembourg,Nassogne,Wallonie,6950,2.0,WALLONIE,AS_NEW,2016.0,4.0,0.0,0.0,1,1
10135036,HOUSE,HOUSE,269000.0,130.0,3.0,Walloon Brabant,Rebecq,Wallonie,1430,2.0,WALLONIE,JUST_RENOVATED,,3.0,0.0,0.0,3,0
10135037,APARTMENT,APARTMENT,219000.0,86.0,2.0,Antwerp,Mechelen,Flanders,2811,1.0,FLANDERS,,,1.0,0.0,0.0,1,0
10135038,HOUSE,HOUSE,349000.0,143.0,3.0,Antwerp,Mechelen,Flanders,2800,2.0,FLANDERS,,1935.0,3.0,0.0,0.0,0,0
10135042,HOUSE,HOUSE,110000.0,57.0,1.0,Antwerp,Mechelen,Flanders,2800,2.0,FLANDERS,TO_RENOVATE,1919.0,2.0,0.0,0.0,0,0
10135048,APARTMENT,APARTMENT,115000.0,91.0,2.0,Antwerp,Deurne,Flanders,2100,1.0,FLANDERS,TO_RENOVATE,1965.0,1.0,0.0,0.0,1,0
10135050,HOUSE,HOUSE,70000.0,75.0,1.0,Hainaut,Tournai,Wallonie,7500,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,0.0,0,0
10135053,HOUSE,HOUSE,295000.0,121.0,3.0,West Flanders,Brugge,Flanders,8000,2.0,FLANDERS,,1830.0,3.0,0.0,1.0,1,0
10135054,HOUSE,VILLA,630000.0,217.0,4.0,Flemish Brabant,Asse,Flanders,1730,2.0,FLANDERS,AS_NEW,1989.0,4.0,0.0,1.0,0,0
10135057,HOUSE,HOUSE,475000.0,158.0,4.0,Walloon Brabant,Limelette,Wallonie,1342,2.0,WALLONIE,GOOD,1990.0,4.0,0.0,1.0,0,0
10135060,APARTMENT,GROUND_FLOOR,135000.0,65.0,1.0,East Flanders,Dendermonde,Flanders,9200,2.0,FLANDERS,,1992.0,2.0,0.0,0.0,0,0
10135071,APARTMENT,APARTMENT,225000.0,92.0,2.0,Antwerp,Merksem (Antwerpen),Flanders,2170,2.0,FLANDERS,GOOD,1966.0,2.0,0.0,0.0,0,0
10135084,APARTMENT,APARTMENT,252500.0,89.0,2.0,Liège,Boncelles,Wallonie,4100,1.0,WALLONIE,AS_NEW,,2.0,0.0,0.0,0,0
10135087,HOUSE,HOUSE,150000.0,150.0,4.0,Liège,LIEGE (Grivegnée),Wallonie,4030,2.0,WALLONIE,TO_BE_DONE_UP,1957.0,3.0,0.0,1.0,0,0
10135093,APARTMENT,APARTMENT,230000.0,74.0,2.0,East Flanders,Lokeren,Flanders,9160,3.0,FLANDERS,,2009.0,2.0,0.0,0.0,0,0
10135094,HOUSE,HOUSE,310000.0,289.0,5.0,Liège,Beyne-Heusay,Wallonie,4610,2.0,WALLONIE,GOOD,,3.0,0.0,1.0,3,0
10135108,APARTMENT,APARTMENT,260000.0,60.0,1.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,GOOD,,1.0,0.0,0.0,0,0
10135111,HOUSE,HOUSE,69000.0,86.0,2.0,Hainaut,Farciennes,Wallonie,6240,2.0,WALLONIE,,,2.0,0.0,1.0,0,0
10135112,HOUSE,HOUSE,109000.0,60.0,1.0,Hainaut,Gilly (Charleroi),Wallonie,6060,2.0,WALLONIE,,,3.0,0.0,0.0,1,0
10135119,HOUSE,HOUSE,209900.0,229.0,4.0,Hainaut,Charleroi,Wallonie,6041,2.0,WALLONIE,TO_BE_DONE_UP,1942.0,2.0,0.0,1.0,2,0
10135120,APARTMENT,APARTMENT,275000.0,85.0,2.0,Flemish Brabant,Leuven,Flanders,3012,3.0,FLANDERS,AS_NEW,1975.0,1.0,0.0,0.0,3,0
10135127,HOUSE,HOUSE,179000.0,140.0,2.0,Hainaut,La Louvière,Wallonie,7100,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10135147,HOUSE,HOUSE,615000.0,240.0,4.0,Walloon Brabant,Waterloo,Wallonie,1410,2.0,WALLONIE,AS_NEW,2010.0,3.0,0.0,1.0,1,1
10135151,HOUSE,HOUSE,221000.0,179.0,2.0,Antwerp,Deurne,Flanders,2100,2.0,FLANDERS,,1959.0,2.0,0.0,0.0,1,0
10135152,HOUSE,HOUSE,269000.0,198.0,4.0,Hainaut,Herseaux,Wallonie,7712,2.0,WALLONIE,AS_NEW,1935.0,2.0,0.0,0.0,1,0
10135154,APARTMENT,APARTMENT,195000.0,90.0,3.0,East Flanders,Gent,Flanders,9000,3.0,FLANDERS,GOOD,1968.0,2.0,0.0,1.0,2,0
10135155,HOUSE,HOUSE,463524.0,177.0,3.0,East Flanders,Sleidinge,Flanders,9940,2.0,FLANDERS,,,3.0,0.0,0.0,0,0
10135156,APARTMENT,APARTMENT,245000.0,75.0,2.0,Brussels,Woluwe-Saint-Lambert,Brussels,1200,7.0,BRUSSELS,GOOD,1963.0,2.0,0.0,0.0,3,0
10135158,HOUSE,TOWN_HOUSE,189000.0,113.0,2.0,Hainaut,Châtelet,Wallonie,6200,2.0,WALLONIE,AS_NEW,2020.0,3.0,0.0,0.0,1,1
10135159,APARTMENT,APARTMENT,250000.0,96.0,2.0,Brussels,Evere,Brussels,1140,5.0,BRUSSELS,JUST_RENOVATED,,2.0,0.0,0.0,3,0
10135161,APARTMENT,DUPLEX,539000.0,184.0,3.0,West Flanders,Bredene,Flanders,8450,3.0,FLANDERS,GOOD,2011.0,2.0,0.0,0.0,3,1
10135168,HOUSE,HOUSE,245000.0,174.0,4.0,Antwerp,Kalmthout,Flanders,2920,2.0,FLANDERS,TO_BE_DONE_UP,1979.0,4.0,0.0,0.0,0,0
10135170,HOUSE,VILLA,255000.0,100.0,3.0,West Flanders,REKKEM,Flanders,8930,2.0,FLANDERS,GOOD,,4.0,0.0,1.0,3,0
10135172,APARTMENT,APARTMENT,249000.0,84.0,2.0,Hainaut,Mouscron,Wallonie,7700,2.0,WALLONIE,,2014.0,1.0,0.0,0.0,3,1
10135173,APARTMENT,GROUND_FLOOR,339000.0,100.0,3.0,East Flanders,Kruibeke,Flanders,9150,2.0,FLANDERS,AS_NEW,2019.0,3.0,0.0,1.0,0,1
10135181,APARTMENT,FLAT_STUDIO,99500.0,40.0,1.0,Antwerp,Antwerp,Flanders,2060,2.0,FLANDERS,TO_BE_DONE_UP,1850.0,2.0,0.0,0.0,1,0
10135188,HOUSE,HOUSE,439500.0,233.0,3.0,Brussels,Uccle,Brussels,1180,2.0,BRUSSELS,TO_RENOVATE,,4.0,0.0,1.0,0,0
10135190,HOUSE,HOUSE,127500.0,90.0,2.0,Hainaut,Fontenoy,Wallonie,7643,2.0,WALLONIE,,,3.0,0.0,0.0,1,0
10135193,HOUSE,HOUSE,169900.0,130.0,3.0,Hainaut,Pont-à-Celles Obaix,Wallonie,6230,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,1.0,1,0
10135198,HOUSE,HOUSE,219000.0,121.0,2.0,East Flanders,Denderleeuw,Flanders,9470,2.0,FLANDERS,GOOD,1930.0,2.0,0.0,0.0,0,0
10135201,HOUSE,APARTMENT_BLOCK,545000.0,200.0,3.0,Brussels,Schaerbeek,Brussels,1030,2.0,BRUSSELS,GOOD,,2.0,0.0,1.0,1,0
10135203,APARTMENT,DUPLEX,232000.0,75.0,2.0,Antwerp,Edegem,Flanders,2650,1.0,FLANDERS,GOOD,1978.0,2.0,0.0,0.0,0,0
10135210,APARTMENT,APARTMENT,220000.0,80.0,2.0,Antwerp,Borsbeek,Flanders,2150,2.0,FLANDERS,GOOD,1990.0,2.0,0.0,0.0,1,0
10135211,HOUSE,HOUSE,310000.0,116.0,2.0,Walloon Brabant,Tubize,Wallonie,1480,2.0,WALLONIE,,1930.0,3.0,0.0,0.0,0,0
10135215,HOUSE,EXCEPTIONAL_PROPERTY,295000.0,101.0,3.0,East Flanders,SINT-AMANDSBERG,Flanders,9040,2.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10135219,HOUSE,HOUSE,385000.0,124.0,3.0,Antwerp,Lier,Flanders,2500,2.0,FLANDERS,AS_NEW,,2.0,0.0,0.0,1,0
10135222,APARTMENT,APARTMENT,330000.0,165.0,4.0,Flemish Brabant,Beersel,Flanders,1650,2.0,FLANDERS,GOOD,1966.0,2.0,0.0,0.0,0,0
10135223,APARTMENT,APARTMENT,205000.0,112.0,2.0,East Flanders,Aalst,Flanders,9300,1.0,FLANDERS,GOOD,1991.0,2.0,0.0,0.0,1,0
10135225,APARTMENT,APARTMENT,209000.0,80.0,2.0,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1600,2.0,FLANDERS,TO_BE_DONE_UP,1958.0,4.0,0.0,0.0,0,0
10135229,HOUSE,HOUSE,419000.0,218.0,4.0,East Flanders,Zelzate,Flanders,9060,2.0,FLANDERS,GOOD,1916.0,3.0,0.0,0.0,1,0
10135232,HOUSE,HOUSE,160000.0,115.0,3.0,Hainaut,Morlanwelz,Wallonie,7141,2.0,WALLONIE,GOOD,,3.0,0.0,0.0,0,0
10135236,APARTMENT,APARTMENT,179000.0,60.0,1.0,Flemish Brabant,Sint-Pieters-Leeuw,Flanders,1600,1.0,FLANDERS,TO_BE_DONE_UP,1958.0,4.0,0.0,0.0,0,0
10135237,HOUSE,HOUSE,339000.0,162.0,3.0,West Flanders,Menen,Flanders,8930,2.0,FLANDERS,GOOD,,3.0,0.0,1.0,3,0
10135238,HOUSE,HOUSE,329000.0,121.0,2.0,Antwerp,Ekeren,Flanders,2180,2.0,FLANDERS,GOOD,,2.0,0.0,1.0,1,0
10135240,HOUSE,HOUSE,365000.0,135.0,4.0,Antwerp,Ekeren,Flanders,2180,2.0,FLANDERS,TO_BE_DONE_UP,1963.0,3.0,0.0,1.0,1,0
10135241,HOUSE,HOUSE,339000.0,160.0,3.0,Antwerp,Antwerp,Flanders,2040,2.0,FLANDERS,GOOD,,1.0,0.0,1.0,1,0
10135260,APARTMENT,GROUND_FLOOR,269000.0,77.0,1.0,Antwerp,Borsbeek,Flanders,2150,2.0,FLANDERS,GOOD,2018.0,1.0,0.0,1.0,1,1
10135265,APARTMENT,APARTMENT,235200.0,112.0,2.0,Antwerp,SINT-KATELIJNE-WAVER,Flanders,2860,2.0,FLANDERS,GOOD,2000.0,2.0,0.0,0.0,2,0
10135266,HOUSE,HOUSE,295000.0,180.0,3.0,Flemish Brabant,Aarschot,Flanders,3200,2.0,FLANDERS,TO_RENOVATE,1955.0,4.0,0.0,1.0,2,0
10135268,APARTMENT,FLAT_STUDIO,110000.0,42.0,1.0,Hainaut,Tournai,Wallonie,7500,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10135270,HOUSE,HOUSE,279000.0,100.0,2.0,Antwerp,Borgerhout,Flanders,2140,2.0,FLANDERS,TO_BE_DONE_UP,1938.0,1.0,0.0,1.0,0,0
10135273,APARTMENT,APARTMENT,390000.0,116.0,2.0,Walloon Brabant,Ottignies,Wallonie,1340,2.0,WALLONIE,,2003.0,1.0,0.0,0.0,3,0
10135274,HOUSE,HOUSE,240000.0,154.0,4.0,East Flanders,GREMBERGEN,Flanders,9200,2.0,FLANDERS,TO_RENOVATE,1952.0,3.0,0.0,1.0,2,0
10135286,APARTMENT,GROUND_FLOOR,264000.0,96.0,2.0,East Flanders,Stekene,Flanders,9190,2.0,FLANDERS,,2022.0,4.0,0.0,1.0,1,1
10135287,APARTMENT,APARTMENT,279000.0,102.0,2.0,East Flanders,Stekene,Flanders,9190,1.0,FLANDERS,,2022.0,4.0,0.0,0.0,1,1
10135288,HOUSE,TOWN_HOUSE,345000.0,182.0,2.0,Antwerp,Borgerhout,Flanders,2140,2.0,FLANDERS,TO_RENOVATE,,2.0,0.0,1.0,2,0
10135290,HOUSE,HOUSE,135000.0,190.0,1.0,Hainaut,Mouscron,Wallonie,7700,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,1.0,0,0
10135291,HOUSE,HOUSE,69000.0,58.0,2.0,Hainaut,Mouscron,Wallonie,7700,2.0,WALLONIE,TO_RENOVATE,,1.0,0.0,1.0,0,0
10135292,APARTMENT,APARTMENT,315000.0,70.0,1.0,Brussels,SAINT-GILLES,Brussels,1060,2.0,BRUSSELS,JUST_RENOVATED,,2.0,0.0,0.0,2,0
10135293,APARTMENT,APARTMENT,295000.0,65.0,1.0,Brussels,SAINT-GILLES,Brussels,1060,1.0,BRUSSELS,JUST_RENOVATED,1852.0,2.0,0.0,0.0,2,0
10135294,HOUSE,HOUSE,320000.0,115.0,3.0,Namur,Courrière,Wallonie,5336,2.0,WALLONIE,GOOD,1994.0,4.0,0.0,0.0,1,0
10135295,HOUSE,HOUSE,480000.0,180.0,5.0,Namur,Andenne,Wallonie,5300,2.0,WALLONIE,GOOD,,4.0,0.0,1.0,1,0
10135297,HOUSE,HOUSE,220000.0,120.0,2.0,Hainaut,Ecaussinnes,Wallonie,7190,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10135298,HOUSE,HOUSE,319900.0,158.0,3.0,Limburg,NEERGLABBEEK,Flanders,3670,2.0,FLANDERS,,2021.0,3.0,0.0,1.0,0,1
10135310,HOUSE,HOUSE,398000.0,164.0,3.0,Antwerp,Mortsel,Flanders,2640,2.0,FLANDERS,GOOD,1949.0,2.0,0.0,1.0,1,0
10135318,HOUSE,HOUSE,459000.0,136.0,4.0,East Flanders,Mariakerke,Flanders,9030,2.0,FLANDERS,AS_NEW,,2.0,0.0,1.0,1,0
10135319,APARTMENT,APARTMENT,140000.0,61.0,1.0,East Flanders,BEVEREN,Flanders,9120,2.0,FLANDERS,GOOD,2002.0,2.0,0.0,0.0,2,0
10135321,APARTMENT,APARTMENT,239950.0,95.0,2.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,,1965.0,1.0,0.0,0.0,0,0
10135325,HOUSE,HOUSE,383000.0,180.0,3.0,East Flanders,Ninove,Flanders,9400,2.0,FLANDERS,JUST_RENOVATED,,3.0,0.0,1.0,3,0
10135327,HOUSE,VILLA,500000.0,206.0,4.0,West Flanders,Marke,Flanders,8510,2.0,FLANDERS,GOOD,1986.0,4.0,0.0,1.0,1,0
10135330,APARTMENT,GROUND_FLOOR,214000.0,92.0,2.0,Antwerp,Borgerhout,Flanders,2140,2.0,FLANDERS,TO_BE_DONE_UP,1974.0,2.0,0.0,0.0,2,0
10135334,HOUSE,HOUSE,229000.0,131.0,3.0,Liège,Gemmenich,Wallonie,4851,2.0,WALLONIE,TO_BE_DONE_UP,1966.0,4.0,0.0,1.0,1,0
10135338,HOUSE,HOUSE,429000.0,155.0,3.0,Antwerp,LEEST,Flanders,2811,2.0,FLANDERS,AS_NEW,1983.0,3.0,0.0,1.0,1,0
10135340,APARTMENT,DUPLEX,479000.0,142.0,4.0,Antwerp,Antwerp,Flanders,2060,2.0,FLANDERS,GOOD,1900.0,2.0,0.0,1.0,1,0
10135341,HOUSE,HOUSE,479000.0,142.0,4.0,Antwerp,Antwerp,Flanders,2060,2.0,FLANDERS,GOOD,1900.0,2.0,0.0,1.0,1,0
10135343,APARTMENT,APARTMENT,320000.0,77.0,1.0,Antwerp,Antwerpen,Flanders,2000,3.0,FLANDERS,AS_NEW,2011.0,2.0,0.0,0.0,1,1
10135344,HOUSE,TOWN_HOUSE,595000.0,265.0,4.0,Brussels,Jette,Brussels,1090,2.0,BRUSSELS,GOOD,1989.0,2.0,0.0,1.0,3,0
10135346,HOUSE,HOUSE,225000.0,200.0,3.0,West Flanders,Oostende,Flanders,8400,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,1,0
10135347,HOUSE,HOUSE,239000.0,115.0,3.0,Namur,SEILLES,Wallonie,5300,2.0,WALLONIE,TO_BE_DONE_UP,1979.0,4.0,0.0,1.0,1,0
10135354,APARTMENT,APARTMENT,189000.0,101.0,2.0,West Flanders,Roeselare,Flanders,8800,2.0,FLANDERS,GOOD,1988.0,2.0,0.0,0.0,0,0
10135360,APARTMENT,APARTMENT,335000.0,100.0,2.0,Antwerp,Antwerpen,Flanders,2020,2.0,FLANDERS,AS_NEW,1960.0,2.0,0.0,1.0,1,0
10135366,HOUSE,HOUSE,275000.0,159.0,4.0,West Flanders,Blankenberge,Flanders,8370,2.0,FLANDERS,GOOD,,1.0,0.0,0.0,0,0
10135368,APARTMENT,APARTMENT,469000.0,110.0,2.0,Antwerp,Antwerp,Flanders,2000,2.0,FLANDERS,AS_NEW,1930.0,2.0,0.0,1.0,1,0
10135374,APARTMENT,APARTMENT,460000.0,87.0,2.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,GOOD,2020.0,2.0,0.0,0.0,0,1
10135376,HOUSE,HOUSE,310000.0,169.0,3.0,West Flanders,Sint-Andries,Flanders,8200,2.0,FLANDERS,GOOD,1972.0,3.0,0.0,1.0,1,0
10135377,APARTMENT,APARTMENT,348000.0,110.0,2.0,Brussels,LAEKEN (BRU.),Brussels,1020,2.0,BRUSSELS,AS_NEW,1950.0,2.0,0.0,0.0,3,0
10135386,HOUSE,MANSION,695000.0,289.0,5.0,Antwerp,Zwijndrecht,Flanders,2070,2.0,FLANDERS,TO_RENOVATE,1915.0,2.0,0.0,1.0,0,0
10135388,HOUSE,HOUSE,225000.0,196.0,3.0,Luxembourg,Hotton,Wallonie,6990,2.0,WALLONIE,GOOD,,4.0,0.0,1.0,1,0
10135390,HOUSE,HOUSE,285000.0,250.0,4.0,Hainaut,Mouscron,Wallonie,7700,2.0,WALLONIE,,,2.0,0.0,0.0,0,0
10135392,HOUSE,FARMHOUSE,550000.0,170.0,5.0,Hainaut,Silly,Wallonie,7830,2.0,WALLONIE,GOOD,,4.0,0.0,0.0,2,0
10135393,APARTMENT,APARTMENT,234000.0,75.0,1.0,West Flanders,Brugge,Flanders,8200,4.0,FLANDERS,GOOD,1973.0,2.0,0.0,1.0,1,0
10135397,HOUSE,HOUSE,339000.0,146.0,3.0,Antwerp,Mechelen,Flanders,2812,2.0,FLANDERS,GOOD,,2.0,0.0,1.0,0,0
10135401,APARTMENT,APARTMENT,449000.0,112.0,2.0,Brussels,Ixelles,Brussels,1050,3.0,BRUSSELS,GOOD,2003.0,2.0,0.0,0.0,3,0
10135407,APARTMENT,LOFT,329000.0,269.0,3.0,West Flanders,Wakken,Flanders,8720,2.0,FLANDERS,,2007.0,2.0,0.0,0.0,0,0
10135410,HOUSE,HOUSE,339000.0,190.0,2.0,Flemish Brabant,Lembeek,Flanders,1502,2.0,FLANDERS,TO_BE_DONE_UP,1875.0,2.0,0.0,0.0,2,0
10135413,HOUSE,HOUSE,339000.0,190.0,2.0,Flemish Brabant,Halle,Flanders,1500,2.0,FLANDERS,TO_BE_DONE_UP,1875.0,2.0,0.0,0.0,2,0
10135414,HOUSE,HOUSE,750000.0,245.0,3.0,Flemish Brabant,Beersel,Flanders,1650,2.0,FLANDERS,TO_BE_DONE_UP,1971.0,4.0,0.0,0.0,1,0
10135420,HOUSE,HOUSE,439000.0,238.0,3.0,Limburg,Heusden-Zolder,Flanders,3550,2.0,FLANDERS,GOOD,1987.0,1.0,0.0,1.0,1,0
10135427,APARTMENT,APARTMENT,199000.0,80.0,1.0,Antwerp,Mol,Flanders,2400,3.0,FLANDERS,GOOD,1980.0,2.0,0.0,0.0,0,0
10135428,HOUSE,HOUSE,295000.0,83.0,2.0,East Flanders,Gent,Flanders,9040,2.0,FLANDERS,GOOD,,2.0,0.0,0.0,1,0
10135429,HOUSE,HOUSE,295000.0,83.0,2.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,GOOD,,2.0,0.0,0.0,1,0
